day,norad_id,name,shell,period_min,inclination,delta_period,delta_inc
2026-03-29,62174,STARLINK-32552,70,96.11,70,0.120003,-0.0100021
2026-03-29,55282,STARLINK-5330,70,95.99,70,-0.120003,0
2026-03-29,64037,STARLINK-34008,70,96.23,70,0.120003,0
2026-03-29,55660,STARLINK-5467,70,96.11,70,-0.120003,0
2026-03-29,64306,STARLINK-34355,70,95.99,70,-0.120003,0
2026-03-29,63885,STARLINK-33858,70,96.11,70,0.120003,0
2026-03-29,55284,STARLINK-5337,70,96.19,70,0.110001,0
2026-03-29,64301,STARLINK-34372,70,96.11,70,-0.110001,0
2026-03-29,63935,STARLINK-34005,70,96,70,-0.110001,0
2026-03-29,64316,STARLINK-33590,70,96.11,70,-0.110001,0
2026-03-29,67020,STARLINK-36172,70,96.11,70,0.110001,0
2026-03-29,63935,STARLINK-34005,70,96.11,70,0.110001,0
2026-03-29,64316,STARLINK-33590,70,96.22,70,0.110001,0
2026-03-29,67200,STARLINK-36270,70,96,70,-0.110001,0
2026-03-29,64420,STARLINK-34503,70,96.11,70,0.110001,0
2026-03-29,67027,STARLINK-36171,70,96.11,70,-0.110001,0
2026-03-29,64420,STARLINK-34503,70,96,70,-0.110001,0
2026-03-29,64025,STARLINK-34088,70,95.99,70,-0.110001,0
2026-03-29,63947,STARLINK-34034,70,96.11,70,-0.0999985,0
2026-03-29,55934,STARLINK-5927,70,96.21,70,0.0999985,0
2026-03-29,67199,STARLINK-36268,70,96.01,70,-0.0999985,0
2026-03-29,67210,STARLINK-36173,70,96.21,70,0.0999985,0
2026-03-29,67210,STARLINK-36173,70,96.11,70,-0.0999985,0
2026-03-29,63947,STARLINK-34034,70,96.21,70,0.0999985,0
2026-03-29,67199,STARLINK-36268,70,96.11,70,0.0999985,0
2026-03-29,63870,STARLINK-33986,70,96.21,70.01,0.0999985,0.0100021
2026-03-29,63881,STARLINK-33905,70,96.11,70,-0.0999985,0
2026-03-29,63881,STARLINK-33905,70,96.21,70,0.0999985,0
2026-03-29,63870,STARLINK-33986,70,96.11,70,-0.0999985,-0.0100021
2026-03-29,66838,STARLINK-35886,70,96.01,70,-0.0999985,0
2026-03-29,67003,STARLINK-35660,70,96.03,70,-0.0800018,0
2026-03-29,55284,STARLINK-5337,70,96.11,70,-0.0800018,0
2026-03-29,56806,STARLINK-6072,70,96.19,70,0.0800018,0
2026-03-29,56806,STARLINK-6072,70,96.11,70,-0.0800018,0
2026-03-29,64316,STARLINK-33590,70,96.04,69.99,-0.0699997,-0.0100021
2026-03-29,63870,STARLINK-33986,70,96.11,70,0.0699997,0
2026-03-29,63078,STARLINK-32821,70,96.04,70,-0.0699997,0
2026-03-29,55634,STARLINK-5500,70,96.15,70,0.0600052,0
2026-03-29,67092,STARLINK-35792,70,96.11,70,-0.0599976,0
2026-03-29,62174,STARLINK-32552,70,96.05,70,-0.0599976,0
2026-03-29,64314,STARLINK-34354,70,96.11,70,-0.0500031,0
2026-03-29,67081,STARLINK-35864,70,96.06,70,-0.0500031,0
2026-03-29,63078,STARLINK-32821,70,96.11,70,-0.0500031,0
2026-03-29,64301,STARLINK-34372,70,96.11,70,-0.0100021,-0.0100021
2026-03-29,64349,STARLINK-34301,70,96.1,70.01,-0.0100021,0.0100021
2026-03-29,62166,STARLINK-32551,70,96.11,70.01,0.0100021,0.0100021
2026-03-29,64301,STARLINK-34372,70,96.12,70.01,0.0100021,0.0100021
2026-03-29,67029,STARLINK-36190,70,96.11,70.01,0,0.0100021
2026-03-29,67029,STARLINK-36190,70,96.11,70,0,-0.0100021
2026-03-29,64419,STARLINK-34512,70,96.11,70,0,-0.0100021
2026-03-29,64419,STARLINK-34512,70,96.11,70.01,0,0.0100021
2026-03-29,64356,STARLINK-34397,70,96.11,70,0,-0.0100021
2026-03-29,64352,STARLINK-34385,70,96.11,70,0,-0.0100021
2026-03-29,55930,STARLINK-5896,70,96.11,70.01,0,0.0100021
2026-03-29,68118,STARLINK-36789,97,91.42,97.29,0.299995,0.0100021
2026-03-29,68118,STARLINK-36789,97,91.12,97.28,-0.290001,0
2026-03-29,67599,STARLINK-36582,97,93.86,97.28,0.230003,0
2026-03-29,67599,STARLINK-36582,97,93.63,97.28,-0.220001,0
2026-03-29,67567,STARLINK-36352,97,93.81,97.29,0.159996,0
2026-03-29,53196,STARLINK-4407,97,89.01,97.6,-0.129997,0
2026-03-29,67574,STARLINK-36594,97,93.81,97.28,0.110001,-0.0100021
2026-03-29,67967,STARLINK-36819,97,93.13,97.28,0.110001,0
2026-03-29,67581,STARLINK-36632,97,93.83,97.28,0.110001,0
2026-03-29,68105,STARLINK-37021,97,91.62,97.28,0.100006,0
2026-03-29,67580,STARLINK-36612,97,93.09,97.28,0.0999985,-0.0100021
2026-03-29,53214,STARLINK-4353,97,95.78,97.6,-0.090004,0
2026-03-29,53234,STARLINK-4368,97,95.77,97.6,-0.090004,0
2026-03-29,53233,STARLINK-4372,97,95.77,97.6,-0.090004,0
2026-03-29,67715,STARLINK-36718,97,93.81,97.28,0.0899963,0
2026-03-29,53047,STARLINK-4352,97,95.76,97.6,-0.0899963,0
2026-03-29,53493,STARLINK-4361,97,89,97.64,-0.0899963,0
2026-03-29,53503,STARLINK-4461,97,89.18,97.63,-0.0899963,0
2026-03-29,68101,STARLINK-37022,97,91.6,97.28,0.0899963,0
2026-03-29,68102,STARLINK-37046,97,91.57,97.28,0.0899963,0
2026-03-29,53489,STARLINK-4392,97,95.78,97.61,-0.0800018,0
2026-03-29,68107,STARLINK-37005,97,91.51,97.28,0.0800018,0
2026-03-29,53195,STARLINK-4404,97,89.24,97.61,-0.0800018,0
2026-03-29,67973,STARLINK-36900,97,93.25,97.28,0.0800018,0
2026-03-29,53495,STARLINK-4429,97,95.78,97.6,-0.0800018,0
2026-03-29,56331,STARLINK-5991,97,95.78,97.6,-0.0800018,0
2026-03-29,53059,STARLINK-4320,97,95.79,97.6,-0.0800018,0
2026-03-29,67693,STARLINK-36748,97,92.93,97.29,0.0800018,0.0100021
2026-03-29,67707,STARLINK-36645,97,92.9,97.29,0.0800018,0.0100021
2026-03-29,67973,STARLINK-36900,97,93.36,97.28,0.0800018,0
2026-03-29,68039,STARLINK-36373,97,92.06,97.29,0.0799942,0
2026-03-29,68036,STARLINK-36906,97,92.02,97.28,0.0799942,-0.0100021
2026-03-29,67967,STARLINK-36819,97,93.24,97.28,0.0799942,0
2026-03-29,67568,STARLINK-36435,97,93.41,97.29,0.0700073,0
2026-03-29,67704,STARLINK-36338,97,93.57,97.29,0.0699997,0
2026-03-29,67584,STARLINK-36419,97,93.2,97.29,0.0699997,0
2026-03-29,67712,STARLINK-36705,97,93.54,97.28,0.0699997,-0.0100021
2026-03-29,68039,STARLINK-36373,97,92.15,97.29,0.0699997,0
2026-03-29,68036,STARLINK-36906,97,92.19,97.28,0.0699997,0
2026-03-29,68105,STARLINK-37021,97,91.5,97.28,0.0699997,0
2026-03-29,67701,STARLINK-36713,97,93.35,97.29,0.0699997,0
2026-03-29,67717,STARLINK-36385,97,93.43,97.29,0.0699997,0
2026-03-29,68022,STARLINK-36916,97,91.74,97.29,0.0699997,0
2026-03-29,67701,STARLINK-36713,97,93.18,97.29,0.0699997,0.0100021
2026-03-29,67706,STARLINK-36707,97,93.47,97.29,0.0699997,0
2026-03-29,67699,STARLINK-36716,97,93.58,97.28,0.0699997,-0.0100021
2026-03-29,68115,STARLINK-36392,97,91.52,97.28,0.0699997,0
2026-03-29,67698,STARLINK-36697,97,93.44,97.28,0.0699997,0
2026-03-29,67698,STARLINK-36697,97,93.35,97.29,0.0699997,0.0100021
2026-03-29,67891,STARLINK-36816,97,93.03,97.29,0.0699997,0
2026-03-29,67709,STARLINK-36698,97,93.37,97.28,0.0699997,-0.0100021
2026-03-29,68031,STARLINK-36913,97,92.04,97.29,0.0699997,0
2026-03-29,67708,STARLINK-36287,97,93.22,97.28,0.0699997,0
2026-03-29,67696,STARLINK-36401,97,93.06,97.28,0.0699997,0
2026-03-29,68034,STARLINK-36939,97,91.93,97.29,0.0699997,0
2026-03-29,67574,STARLINK-36594,97,93.62,97.29,0.0699997,0
2026-03-29,67573,STARLINK-36588,97,93.67,97.28,0.0699997,-0.0100021
2026-03-29,67573,STARLINK-36588,97,93.5,97.28,0.0699997,-0.0100021
2026-03-29,67565,STARLINK-35725,97,93.5,97.29,0.0699997,0
2026-03-29,67649,STARLINK-36342,97,92.59,97.28,0.0699997,0
2026-03-29,67891,STARLINK-36816,97,92.89,97.29,0.0699997,0
2026-03-29,67577,STARLINK-36590,97,93.7,97.28,0.0699997,-0.0100021
2026-03-29,67579,STARLINK-36571,97,93.52,97.28,0.0699997,0
2026-03-29,67571,STARLINK-36578,97,93.63,97.29,0.0699997,0
2026-03-29,67715,STARLINK-36718,97,93.65,97.28,0.0699997,0
2026-03-29,67571,STARLINK-36578,97,93.54,97.29,0.0699997,0.0100021
2026-03-29,67711,STARLINK-36687,97,93.51,97.29,0.0699997,0
2026-03-29,67570,STARLINK-36562,97,93.45,97.29,0.0699997,0.0100021
2026-03-29,67561,STARLINK-36621,97,93.63,97.28,0.0699997,0
2026-03-29,67715,STARLINK-36718,97,93.74,97.28,0.0699997,0
2026-03-29,67581,STARLINK-36632,97,93.64,97.29,0.0699997,0.0100021
2026-03-29,67569,STARLINK-36575,97,91.76,97.28,0.0699997,0
2026-03-29,67582,STARLINK-36609,97,93.47,97.29,0.0699997,0.0100021
2026-03-29,68106,STARLINK-37024,97,91.48,97.28,0.0699997,0
2026-03-29,67561,STARLINK-36621,97,93.46,97.28,0.0699997,0
2026-03-29,67973,STARLINK-36900,97,93.46,97.28,0.0699997,0
2026-03-29,67710,STARLINK-36344,97,93.06,97.28,0.0699997,0
2026-03-29,68039,STARLINK-36373,97,92.23,97.29,0.0699997,0.0100021
2026-03-29,67568,STARLINK-36435,97,93.24,97.29,0.0699997,0.0100021
2026-03-29,67576,STARLINK-36591,97,93.54,97.28,0.0699997,0
2026-03-29,67577,STARLINK-36590,97,93.53,97.28,0.0699997,0
2026-03-29,67567,STARLINK-36352,97,93.62,97.28,0.0699997,0
2026-03-29,67702,STARLINK-36695,97,92.95,97.29,0.0699997,0
2026-03-29,67582,STARLINK-36609,97,93.64,97.28,0.0699997,0
2026-03-29,67704,STARLINK-36338,97,93.4,97.29,0.0699997,0.0100021
2026-03-29,67576,STARLINK-36591,97,93.62,97.29,0.0600052,0
2026-03-29,67712,STARLINK-36705,97,93.37,97.28,0.0600052,-0.0100021
2026-03-29,67565,STARLINK-35725,97,93.58,97.29,0.0600052,0
2026-03-29,67711,STARLINK-36687,97,93.33,97.28,0.0600052,-0.0100021
2026-03-29,67582,STARLINK-36609,97,93.55,97.29,0.0600052,0.0100021
2026-03-29,67717,STARLINK-36385,97,93.51,97.29,0.0600052,0
2026-03-29,67709,STARLINK-36698,97,93.19,97.28,0.0600052,0
2026-03-29,67694,STARLINK-36753,97,93.15,97.29,0.0600052,0.0100021
2026-03-29,67708,STARLINK-36287,97,93.3,97.28,0.0600052,0
2026-03-29,67698,STARLINK-36697,97,93.26,97.28,0.0600052,-0.0100021
2026-03-29,67699,STARLINK-36716,97,93.41,97.29,0.0600052,0.0100021
2026-03-29,67707,STARLINK-36645,97,92.8,97.28,0.0600052,-0.0100021
2026-03-29,67700,STARLINK-36712,97,93.01,97.28,0.0600052,0
2026-03-29,67566,STARLINK-36394,97,93.51,97.29,0.0600052,0
2026-03-29,68022,STARLINK-36916,97,91.83,97.29,0.0600052,0
2026-03-29,68028,STARLINK-36253,97,93.91,97.28,0.0600052,0
2026-03-29,68022,STARLINK-36916,97,91.91,97.29,0.0600052,0.0100021
2026-03-29,68028,STARLINK-36253,97,93.8,97.28,0.0600052,0
2026-03-29,67701,STARLINK-36713,97,93.26,97.29,0.0600052,0.0100021
2026-03-29,67704,STARLINK-36338,97,93.48,97.29,0.0600052,0.0100021
2026-03-29,67570,STARLINK-36562,97,93.62,97.29,0.0600052,0
2026-03-29,67572,STARLINK-36350,97,93.62,97.28,0.0600052,0
2026-03-29,67573,STARLINK-36588,97,93.58,97.29,0.0600052,0
2026-03-29,67562,STARLINK-36398,97,93.08,97.28,0.0600052,0
2026-03-29,67694,STARLINK-36753,97,93.07,97.28,0.0599976,0
2026-03-29,67584,STARLINK-36419,97,93.36,97.29,0.0599976,0.0100021
2026-03-29,67699,STARLINK-36716,97,93.49,97.29,0.0599976,0.0100021
2026-03-29,67695,STARLINK-36750,97,93.02,97.28,0.0599976,0
2026-03-29,67694,STARLINK-36753,97,93.24,97.29,0.0599976,0
2026-03-29,67700,STARLINK-36712,97,93.09,97.28,0.0599976,-0.0100021
2026-03-29,68036,STARLINK-36906,97,92.1,97.28,0.0599976,-0.0100021
2026-03-29,67700,STARLINK-36712,97,93.17,97.28,0.0599976,-0.0100021
2026-03-29,68104,STARLINK-37041,97,91.47,97.28,0.0599976,0
2026-03-29,68034,STARLINK-36939,97,92.1,97.28,0.0599976,-0.0100021
2026-03-29,68031,STARLINK-36913,97,92.21,97.28,0.0599976,0
2026-03-29,67709,STARLINK-36698,97,93.28,97.28,0.0599976,0
2026-03-29,67706,STARLINK-36707,97,93.38,97.28,0.0599976,0
2026-03-29,67706,STARLINK-36707,97,93.29,97.28,0.0599976,0
2026-03-29,68031,STARLINK-36913,97,92.13,97.28,0.0599976,-0.0100021
2026-03-29,67566,STARLINK-36394,97,93.59,97.28,0.0599976,-0.0100021
2026-03-29,67712,STARLINK-36705,97,93.45,97.28,0.0599976,-0.0100021
2026-03-29,67577,STARLINK-36590,97,93.61,97.28,0.0599976,0
2026-03-29,67575,STARLINK-36400,97,93.54,97.28,0.0599976,0
2026-03-29,67702,STARLINK-36695,97,92.78,97.28,0.0599976,-0.0100021
2026-03-29,67649,STARLINK-36342,97,92.5,97.28,0.0599976,0
2026-03-29,68034,STARLINK-36939,97,92.02,97.29,0.0599976,0
2026-03-29,68229,STARLINK-37081,97,91.13,97.28,0.0599976,0
2026-03-29,67649,STARLINK-36342,97,92.67,97.28,0.0599976,0
2026-03-29,67575,STARLINK-36400,97,93.63,97.28,0.0599976,-0.0100021
2026-03-29,67702,STARLINK-36695,97,92.86,97.28,0.0599976,0
2026-03-29,67566,STARLINK-36394,97,93.68,97.28,0.0599976,0
2026-03-29,67584,STARLINK-36419,97,93.28,97.29,0.0599976,0
2026-03-29,67717,STARLINK-36385,97,93.34,97.29,0.0599976,0
2026-03-29,67572,STARLINK-36350,97,93.45,97.29,0.0599976,0.0100021
2026-03-29,67568,STARLINK-36435,97,93.32,97.29,0.0599976,0
2026-03-29,67579,STARLINK-36571,97,93.6,97.28,0.0599976,0
2026-03-29,67696,STARLINK-36401,97,92.92,97.29,0.0599976,0
2026-03-29,67579,STARLINK-36571,97,93.68,97.28,0.0599976,0
2026-03-29,67561,STARLINK-36621,97,93.54,97.28,0.0599976,0
2026-03-29,67570,STARLINK-36562,97,93.53,97.29,0.0599976,0
2026-03-29,67711,STARLINK-36687,97,93.42,97.29,0.0599976,0
2026-03-29,67576,STARLINK-36591,97,93.71,97.29,0.0599976,0
2026-03-29,67581,STARLINK-36632,97,93.72,97.28,0.0599976,0
2026-03-29,67708,STARLINK-36287,97,93.39,97.28,0.0599976,0
2026-03-29,67569,STARLINK-36575,97,91.84,97.29,0.0599976,0
2026-03-29,67569,STARLINK-36575,97,91.92,97.28,0.0599976,0
2026-03-29,67695,STARLINK-36750,97,93.1,97.28,0.0599976,0
2026-03-29,67562,STARLINK-36398,97,92.93,97.28,0.0500031,0
2026-03-29,68302,STARLINK-37007,97,89.9,97.28,0.0500031,0
2026-03-29,67574,STARLINK-36594,97,93.69,97.29,0.0500031,0
2026-03-29,68316,STARLINK-37154,97,89.73,97.28,0.0500031,0
2026-03-29,68309,STARLINK-37149,97,89.86,97.28,0.0500031,0
2026-03-29,67565,STARLINK-35725,97,93.66,97.28,0.0500031,0
2026-03-29,68308,STARLINK-37138,97,89.87,97.28,0.0500031,0
2026-03-29,68314,STARLINK-37155,97,89.82,97.28,0.0500031,0
2026-03-29,68297,STARLINK-37115,97,89.94,97.28,0.0500031,0
2026-03-29,67572,STARLINK-36350,97,93.53,97.29,0.0499954,0.0100021
2026-03-29,67571,STARLINK-36578,97,93.69,97.28,0.0400009,-0.0100021
2026-03-29,67710,STARLINK-36344,97,92.97,97.28,0.0400009,-0.0100021
2026-03-29,67567,STARLINK-36352,97,93.68,97.28,0.0400009,-0.0100021
2026-03-29,67696,STARLINK-36401,97,92.97,97.29,0.0400009,0.0100021
2026-03-29,67891,STARLINK-36816,97,92.95,97.28,0.0399933,-0.0100021
2026-03-29,67572,STARLINK-36350,97,93.48,97.28,0.0300064,-0.0100021
2026-03-29,67565,STARLINK-35725,97,93.61,97.28,0.0299988,-0.0100021
2026-03-29,67711,STARLINK-36687,97,93.36,97.29,0.0299988,0.0100021
2026-03-29,67572,STARLINK-36350,97,93.56,97.28,0.0299988,-0.0100021
2026-03-29,67575,STARLINK-36400,97,93.57,97.29,0.0299988,0.0100021
2026-03-29,67567,STARLINK-36352,97,93.65,97.29,-0.0299988,0.0100021
2026-03-29,67706,STARLINK-36707,97,93.4,97.29,0.0200043,0.0100021
2026-03-29,67700,STARLINK-36712,97,93.11,97.29,0.0200043,0.0100021
2026-03-29,67709,STARLINK-36698,97,93.3,97.29,0.0200043,0.0100021
2026-03-29,67712,STARLINK-36705,97,93.47,97.29,0.0200043,0.0100021
2026-03-29,67698,STARLINK-36697,97,93.37,97.28,0.0200043,-0.0100021
2026-03-29,53081,STARLINK-4326,97,95.7,97.61,-0.0200043,0.0100021
2026-03-29,68036,STARLINK-36906,97,92.04,97.29,0.0200043,0.0100021
2026-03-29,67569,STARLINK-36575,97,91.86,97.28,0.0200043,-0.0100021
2026-03-29,67581,STARLINK-36632,97,93.66,97.28,0.0200043,-0.0100021
2026-03-29,67584,STARLINK-36419,97,93.3,97.28,0.0200043,-0.0100021
2026-03-29,67589,STARLINK-36641,97,93.85,97.28,-0.0200043,-0.0100021
2026-03-29,67704,STARLINK-36338,97,93.42,97.28,0.0199966,-0.0100021
2026-03-29,67710,STARLINK-36344,97,92.93,97.29,-0.0199966,0.0100021
2026-03-29,67699,STARLINK-36716,97,93.43,97.28,0.0199966,-0.0100021
2026-03-29,67700,STARLINK-36712,97,93.03,97.29,0.0199966,0.0100021
2026-03-29,67712,STARLINK-36705,97,93.39,97.29,0.0199966,0.0100021
2026-03-29,67701,STARLINK-36713,97,93.2,97.28,0.0199966,-0.0100021
2026-03-29,53489,STARLINK-4392,97,95.75,97.61,-0.0199966,0.0100021
2026-03-29,68022,STARLINK-36916,97,91.85,97.28,0.0199966,-0.0100021
2026-03-29,67696,STARLINK-36401,97,92.99,97.28,0.0199966,-0.0100021
2026-03-29,67702,STARLINK-36695,97,92.88,97.29,0.0199966,0.0100021
2026-03-29,67582,STARLINK-36609,97,93.57,97.28,0.0199966,-0.0100021
2026-03-29,67567,STARLINK-36352,97,93.64,97.29,0.0199966,0.0100021
2026-03-29,67582,STARLINK-36609,97,93.49,97.28,0.0199966,-0.0100021
2026-03-29,67576,STARLINK-36591,97,93.56,97.29,0.0199966,0.0100021
2026-03-29,67569,STARLINK-36575,97,91.78,97.29,0.0199966,0.0100021
2026-03-29,67580,STARLINK-36612,97,92.99,97.29,0.0199966,0.0100021
2026-03-29,67577,STARLINK-36590,97,93.63,97.29,0.0199966,0.0100021
2026-03-29,67573,STARLINK-36588,97,93.52,97.29,0.0199966,0.0100021
2026-03-29,67668,STARLINK-36625,97,93.91,97.28,0.0100021,-0.0100021
2026-03-29,67657,STARLINK-36706,97,93.9,97.29,-0.0100021,0.0100021
2026-03-29,67669,STARLINK-36639,97,93.9,97.28,-0.0100021,-0.0100021
2026-03-29,67593,STARLINK-36634,97,93.91,97.28,0.0100021,-0.0100021
2026-03-29,67591,STARLINK-36391,97,93.91,97.28,0.0100021,-0.0100021
2026-03-29,67703,STARLINK-36630,97,92.95,97.29,-0.0100021,0.0100021
2026-03-29,68039,STARLINK-36373,97,92.16,97.28,0.0100021,-0.0100021
2026-03-29,67696,STARLINK-36401,97,92.93,97.28,0.0100021,-0.0100021
2026-03-29,67654,STARLINK-36620,97,93.85,97.28,-0.0100021,-0.0100021
2026-03-29,53489,STARLINK-4392,97,95.79,97.6,0.0100021,-0.0100021
2026-03-29,67651,STARLINK-36696,97,93.9,97.29,-0.0100021,0.0100021
2026-03-29,67652,STARLINK-36699,97,93.9,97.28,-0.0100021,-0.0100021
2026-03-29,53653,STARLINK-4390,97,95.36,97.61,-0.0100021,0.0100021
2026-03-29,67589,STARLINK-36641,97,93.86,97.29,0.0100021,0.0100021
2026-03-29,53496,STARLINK-4465,97,90.1,97.63,-0.0100021,-0.0100021
2026-03-29,68116,STARLINK-36805,97,91.43,97.28,0.0100021,-0.0100021
2026-03-29,67612,STARLINK-36407,97,93.91,97.28,0.0100021,-0.0100021
2026-03-29,67612,STARLINK-36407,97,93.9,97.29,-0.0100021,0.0100021
2026-03-29,67664,STARLINK-36404,97,93.91,97.29,0.0100021,0.0100021
2026-03-29,67665,STARLINK-36399,97,93.91,97.28,0.0100021,-0.0100021
2026-03-29,67891,STARLINK-36816,97,92.96,97.29,0.0100021,0.0100021
2026-03-29,67974,STARLINK-36901,97,93.91,97.29,0.0100021,0.0100021
2026-03-29,67658,STARLINK-36701,97,93.85,97.28,-0.0100021,-0.0100021
2026-03-29,67668,STARLINK-36625,97,93.9,97.29,-0.0100021,0.0100021
2026-03-29,68121,STARLINK-36855,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,68122,STARLINK-36366,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,68119,STARLINK-36850,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,68033,STARLINK-36947,97,91.42,97.28,0.00999451,-0.0100021
2026-03-29,67537,STARLINK-36561,97,91.42,97.28,0.00999451,-0.0100021
2026-03-29,68120,STARLINK-36868,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,68119,STARLINK-36850,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,68125,STARLINK-36839,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,67537,STARLINK-36561,97,91.41,97.28,-0.00999451,-0.0100021
2026-03-29,68118,STARLINK-36789,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,68119,STARLINK-36850,97,91.41,97.28,-0.00999451,-0.0100021
2026-03-29,68116,STARLINK-36805,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,68030,STARLINK-36942,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,68123,STARLINK-36922,97,91.41,97.28,-0.00999451,-0.0100021
2026-03-29,68033,STARLINK-36947,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,68035,STARLINK-36943,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,67538,STARLINK-36397,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,68035,STARLINK-36943,97,91.42,97.28,0.00999451,-0.0100021
2026-03-29,68119,STARLINK-36850,97,91.42,97.29,0.00999451,0.0100021
2026-03-29,67537,STARLINK-36561,97,91.41,97.29,-0.00999451,0.0100021
2026-03-29,67555,STARLINK-36559,97,91.41,97.28,0,-0.0100021
2026-03-29,67549,STARLINK-36564,97,91.41,97.28,0,-0.0100021
2026-03-29,67546,STARLINK-36580,97,91.41,97.29,0,0.0100021
2026-03-29,67546,STARLINK-36580,97,91.41,97.28,0,-0.0100021
2026-03-29,67539,STARLINK-36573,97,91.42,97.28,0,-0.0100021
2026-03-29,67564,STARLINK-36593,97,92.95,97.28,0,-0.0100021
2026-03-29,67538,STARLINK-36397,97,91.41,97.28,0,-0.0100021
2026-03-29,67564,STARLINK-36593,97,92.95,97.29,0,0.0100021
2026-03-29,67564,STARLINK-36593,97,92.95,97.28,0,-0.0100021
2026-03-29,67534,STARLINK-36576,97,91.42,97.28,0,-0.0100021
2026-03-29,67532,STARLINK-36587,97,91.41,97.29,0,0.0100021
2026-03-29,65813,STARLINK-35215,97,95.64,97.6,0,-0.0100021
2026-03-29,65812,STARLINK-35271,97,95.64,97.6,0,-0.0100021
2026-03-29,65812,STARLINK-35271,97,95.64,97.61,0,0.0100021
2026-03-29,65800,STARLINK-35300,97,95.64,97.6,0,-0.0100021
2026-03-29,65800,STARLINK-35300,97,95.64,97.61,0,0.0100021
2026-03-29,65797,STARLINK-35412,97,95.64,97.6,0,-0.0100021
2026-03-29,65797,STARLINK-35412,97,95.64,97.61,0,0.0100021
2026-03-29,65655,STARLINK-35240,97,95.64,97.6,0,-0.0100021
2026-03-29,65607,STARLINK-35156,97,95.64,97.6,0,-0.0100021
2026-03-29,65607,STARLINK-35156,97,95.64,97.61,0,0.0100021
2026-03-29,65600,STARLINK-35229,97,95.64,97.6,0,-0.0100021
2026-03-29,65600,STARLINK-35229,97,95.64,97.61,0,0.0100021
2026-03-29,65596,STARLINK-35253,97,95.64,97.61,0,0.0100021
2026-03-29,65537,STARLINK-35136,97,95.64,97.6,0,-0.0100021
2026-03-29,65529,STARLINK-35077,97,95.64,97.6,0,-0.0100021
2026-03-29,65527,STARLINK-35067,97,95.64,97.6,0,-0.0100021
2026-03-29,65520,STARLINK-35112,97,95.64,97.61,0,0.0100021
2026-03-29,65445,STARLINK-35029,97,95.64,97.6,0,-0.0100021
2026-03-29,65387,STARLINK-34703,97,95.64,97.61,0,0.0100021
2026-03-29,65385,STARLINK-35073,97,95.64,97.61,0,0.0100021
2026-03-29,65283,STARLINK-35015,97,95.64,97.6,0,-0.0100021
2026-03-29,65281,STARLINK-35010,97,95.64,97.61,0,0.0100021
2026-03-29,67974,STARLINK-36901,97,93.91,97.28,0,-0.0100021
2026-03-29,67975,STARLINK-36883,97,93.91,97.29,0,0.0100021
2026-03-29,67975,STARLINK-36883,97,93.91,97.28,0,-0.0100021
2026-03-29,68158,STARLINK-37069,97,91.42,97.28,0,-0.0100021
2026-03-29,68158,STARLINK-37069,97,91.42,97.29,0,0.0100021
2026-03-29,65188,STARLINK-34972,97,95.64,97.6,0,-0.0100021
2026-03-29,65188,STARLINK-34972,97,95.64,97.61,0,0.0100021
2026-03-29,68154,STARLINK-36241,97,91.42,97.28,0,-0.0100021
2026-03-29,68154,STARLINK-36241,97,91.42,97.29,0,0.0100021
2026-03-29,65186,STARLINK-34965,97,95.64,97.6,0,-0.0100021
2026-03-29,65186,STARLINK-34965,97,95.64,97.61,0,0.0100021
2026-03-29,65185,STARLINK-34945,97,95.64,97.61,0,0.0100021
2026-03-29,65185,STARLINK-34945,97,95.64,97.6,0,-0.0100021
2026-03-29,65184,STARLINK-34947,97,95.64,97.61,0,0.0100021
2026-03-29,65184,STARLINK-34947,97,95.64,97.6,0,-0.0100021
2026-03-29,65184,STARLINK-34947,97,95.64,97.61,0,0.0100021
2026-03-29,65184,STARLINK-34947,97,95.64,97.6,0,-0.0100021
2026-03-29,65183,STARLINK-34939,97,95.64,97.61,0,0.0100021
2026-03-29,65183,STARLINK-34939,97,95.64,97.6,0,-0.0100021
2026-03-29,64950,STARLINK-34586,97,95.64,97.6,0,-0.0100021
2026-03-29,64944,STARLINK-34373,97,95.64,97.6,0,-0.0100021
2026-03-29,64944,STARLINK-34373,97,95.64,97.61,0,0.0100021
2026-03-29,64936,STARLINK-34529,97,95.64,97.61,0,0.0100021
2026-03-29,64936,STARLINK-34529,97,95.64,97.6,0,-0.0100021
2026-03-29,64936,STARLINK-34529,97,95.64,97.61,0,0.0100021
2026-03-29,64934,STARLINK-34775,97,95.64,97.6,0,-0.0100021
2026-03-29,64933,STARLINK-34737,97,95.64,97.6,0,-0.0100021
2026-03-29,64857,STARLINK-34683,97,95.64,97.6,0,-0.0100021
